regne	phylum	classe	ordre	famille	genre	espece	lineage_by_level	tax_id_by_level	nb_contigs_Holopig_colon01_quantif_percontig	nb_reads_Holopig_colon01_quantif_percontig	depth_Holopig_colon01_quantif_percontig	nb_contigs_Holopig_colon02_quantif_percontig	nb_reads_Holopig_colon02_quantif_percontig	depth_Holopig_colon02_quantif_percontig	nb_contigs_Holopig_colon03_quantif_percontig	nb_reads_Holopig_colon03_quantif_percontig	depth_Holopig_colon03_quantif_percontig	nb_contigs_Holopig_colon04_quantif_percontig	nb_reads_Holopig_colon04_quantif_percontig	depth_Holopig_colon04_quantif_percontig	nb_contigs_Holopig_colon05_quantif_percontig	nb_reads_Holopig_colon05_quantif_percontig	depth_Holopig_colon05_quantif_percontig	nb_contigs_Holopig_colon06_quantif_percontig	nb_reads_Holopig_colon06_quantif_percontig	depth_Holopig_colon06_quantif_percontig	nb_contigs_Holopig_colon07_quantif_percontig	nb_reads_Holopig_colon07_quantif_percontig	depth_Holopig_colon07_quantif_percontig	nb_contigs_Holopig_colon08_quantif_percontig	nb_reads_Holopig_colon08_quantif_percontig	depth_Holopig_colon08_quantif_percontig	nb_contigs_Holopig_colon09_quantif_percontig	nb_reads_Holopig_colon09_quantif_percontig	depth_Holopig_colon09_quantif_percontig	nb_contigs_Holopig_colon10_quantif_percontig	nb_reads_Holopig_colon10_quantif_percontig	depth_Holopig_colon10_quantif_percontig	nb_contigs_Holopig_colon11_quantif_percontig	nb_reads_Holopig_colon11_quantif_percontig	depth_Holopig_colon11_quantif_percontig	nb_contigs_Holopig_colon12_quantif_percontig	nb_reads_Holopig_colon12_quantif_percontig	depth_Holopig_colon12_quantif_percontig	nb_contigs_Holopig_colon13_quantif_percontig	nb_reads_Holopig_colon13_quantif_percontig	depth_Holopig_colon13_quantif_percontig	nb_contigs_Holopig_colon14_quantif_percontig	nb_reads_Holopig_colon14_quantif_percontig	depth_Holopig_colon14_quantif_percontig	nb_contigs_Holopig_colon15_quantif_percontig	nb_reads_Holopig_colon15_quantif_percontig	depth_Holopig_colon15_quantif_percontig	nb_contigs_Holopig_colon16_quantif_percontig	nb_reads_Holopig_colon16_quantif_percontig	depth_Holopig_colon16_quantif_percontig	nb_contigs_Holopig_colon17_quantif_percontig	nb_reads_Holopig_colon17_quantif_percontig	depth_Holopig_colon17_quantif_percontig	nb_contigs_Holopig_colon18_quantif_percontig	nb_reads_Holopig_colon18_quantif_percontig	depth_Holopig_colon18_quantif_percontig	nb_contigs_Holopig_colon19_quantif_percontig	nb_reads_Holopig_colon19_quantif_percontig	depth_Holopig_colon19_quantif_percontig	nb_contigs_Holopig_colon20_quantif_percontig	nb_reads_Holopig_colon20_quantif_percontig	depth_Holopig_colon20_quantif_percontig	nb_contigs_Holopig_colon21_quantif_percontig	nb_reads_Holopig_colon21_quantif_percontig	depth_Holopig_colon21_quantif_percontig	nb_contigs_Holopig_colon22_quantif_percontig	nb_reads_Holopig_colon22_quantif_percontig	depth_Holopig_colon22_quantif_percontig	nb_contigs_Holopig_colon23_quantif_percontig	nb_reads_Holopig_colon23_quantif_percontig	depth_Holopig_colon23_quantif_percontig	nb_contigs_Holopig_colon24_quantif_percontig	nb_reads_Holopig_colon24_quantif_percontig	depth_Holopig_colon24_quantif_percontig	nb_contigs_Holopig_colon25_quantif_percontig	nb_reads_Holopig_colon25_quantif_percontig	depth_Holopig_colon25_quantif_percontig	nb_contigs_Holopig_colon26_quantif_percontig	nb_reads_Holopig_colon26_quantif_percontig	depth_Holopig_colon26_quantif_percontig	nb_contigs_Holopig_colon27_quantif_percontig	nb_reads_Holopig_colon27_quantif_percontig	depth_Holopig_colon27_quantif_percontig	nb_contigs_Holopig_colon28_quantif_percontig	nb_reads_Holopig_colon28_quantif_percontig	depth_Holopig_colon28_quantif_percontig	nb_contigs_Holopig_colon29_quantif_percontig	nb_reads_Holopig_colon29_quantif_percontig	depth_Holopig_colon29_quantif_percontig	nb_contigs_Holopig_colon30_quantif_percontig	nb_reads_Holopig_colon30_quantif_percontig	depth_Holopig_colon30_quantif_percontig	nb_contigs_Holopig_colon31_quantif_percontig	nb_reads_Holopig_colon31_quantif_percontig	depth_Holopig_colon31_quantif_percontig	nb_contigs_Holopig_colon32_quantif_percontig	nb_reads_Holopig_colon32_quantif_percontig	depth_Holopig_colon32_quantif_percontig	nb_contigs_Holopig_colon33_quantif_percontig	nb_reads_Holopig_colon33_quantif_percontig	depth_Holopig_colon33_quantif_percontig	nb_contigs_Holopig_colon34_quantif_percontig	nb_reads_Holopig_colon34_quantif_percontig
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas carbonis	Bacteria; Actinobacteria; Actinomycetia; Micrococcales; Cellulomonadaceae; Cellulomonas; Cellulomonas carbonis	2; 201174; 1760; 85006; 85016; 1707; 1386092	3	48	5.7189000000000005	0	0	0	0	0	0	1	5	2.61663	0	0	0	1	12	4.00102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	2.19428	1	13	3.5276400000000003	0	0	0	0	0	0	0	0	0	0	0	0	3	20	3.1900049999999993	0	0
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	None	Bacteria; Actinobacteria; Actinomycetia; Micrococcales; Micrococcaceae; Rothia; None	2; 201174; 1760; 85006; 1268; 32207; None	5	58	2.3355020000000004	52	1081	3.3219015384615385	7	66	2.27942	10	111	2.416819	17	197	2.5746941176470592	23	334	2.762025217391304	114	3147	4.464072017543858	54	1096	3.460109074074074	63	1030	3.0520163492063497	79	2205	4.0885920126582285	51	973	3.3206247058823535	0	0	0	15	145	2.191422	0	0	0	1	10	1.99082	1	6	1.56045	4	22	1.7229349999999999	4	25	1.8134650000000003	48	558	2.6336645833333336	0	0	0	46	803	3.1258941304347814	63	1378	3.3216365079365087	25	256	2.2934791999999997	24	208	2.1729491666666663	1	5	2.14168	40	6170	4.357290999999999	20	231	2.3555140000000003	85	2012	3.839347176470589	0	0	0	77	1670	3.837484025974025	64	1192	3.2190081250000007	0	0	0	67	6155	5.1004162686567165	150	14912
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia nasimurium	Bacteria; Actinobacteria; Actinomycetia; Micrococcales; Micrococcaceae; Rothia; Rothia nasimurium	2; 201174; 1760; 85006; 1268; 32207; 85336	1	4	1.66708	7	82	2.7292571428571426	0	0	0	1	14	2.6877400000000002	4	37	2.639725	1	8	1.81045	12	129	3.017708333333333	12	182	3.3793358333333336	4	41	2.8837325000000003	16	265	3.16651875	4	45	3.091695	0	0	0	1	8	2.2624299999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	44	2.5126066666666667	0	0	0	1	17	3.3582400000000003	11	98	2.400690909090909	2	17	2.858545	5	60	2.3065439999999997	0	0	0	17	313	3.847937058823529	1	9	2.3244	22	553	3.79721	1	4	1.6387200000000002	9	115	2.6487255555555556	19	238	2.833075789473684	0	0	0	20	262	3.63308065	77	917
Bacteria	Actinobacteria	Actinomycetia	None	None	None	None	Bacteria; Actinobacteria; Actinomycetia; None; None; None; None	2; 201174; 1760; None; None; None; None	3	38	2.4790433333333337	8	232	3.4443850000000005	0	0	0	1	43	4.64386	4	80	3.1678550000000003	3	70	2.88076	8	218	4.09963	5	105	3.6325139999999996	5	113	3.703302	4	248	4.130155	10	216	3.1211439999999997	0	0	0	1	14	2.4489	0	0	0	0	0	0	0	0	0	0	0	0	1	11	2.0432099999999997	1	14	3.05725	0	0	0	1	4	1.70902	7	141	3.509477142857143	4	65	2.7214124999999996	7	41	2.007892857142857	0	0	0	14	295	4.314482857142857	4	46	2.0411925	12	364	4.230546666666667	1	7	1.67987	7	131	3.2130957142857146	12	158	2.754253333333333	0	0	0	8	459	5.189532499999999	18	819
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium fossor	Bacteria; Actinobacteria; Coriobacteriia; Coriobacteriales; Atopobiaceae; Atopobium; Atopobium fossor	2; 201174; 84998; 84999; 1643824; 1380; 39487	1	6	1.33463	0	0	0	0	0	0	1	0	0.0	0	0	0	0	0	0	2	11	1.54966	16	375	3.15731625	0	0	0	6	301	3.6324886666666667	1	5	1.36077	1	11	3.2502	0	0	0	0	0	0	1	11	7.39262	1	15	3.94824	10	85	2.091255	17	154	2.1005341176470593	1	4	1.50185	0	0	0	2	1221	5.814385000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1.39494	0	0	0	0	0	0	0	0	0	0	0	0	12	104	2.2280375	0	0	0	18	167
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	None	Bacteria; Actinobacteria; Coriobacteriia; Coriobacteriales; Atopobiaceae; Atopobium; None	2; 201174; 84998; 84999; 1643824; 1380; None	1	4	1.55671	0	0	0	0	0	0	1	2122	8.731069999999999	0	0	0	0	0	0	1	4	1.50585	13	253	2.8205430769230775	1	21	3.12354	8	655	3.6302812499999995	0	0	0	4	4165	6.29104	36	497	2.721865555555556	3	17231	16.913230000000002	19	668	3.0986289473684208	1	3087	11.5618	6	53	2.4780599999999997	14	119	2.0588892857142858	0	0	0	0	0	0	2	722	17.33107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1.85527	0	0	0	9	117	2.293131111111111	0	0	0	4	30
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	None	None	Bacteria; Actinobacteria; Coriobacteriia; Coriobacteriales; Atopobiaceae; None; None	2; 201174; 84998; 84999; 1643824; None; None	2	47	4.108555	0	0	0	0	0	0	2	12	2.06189	2	21	2.900035	2	22	1.866435	2	81	5.339007	1	13	2.17139	2	30	4.945435	0	0	0	2	24	2.192645	1	20	2.19027	19	422	3.2416852631578945	65	17914	11.614919384615385	7	70	2.144214285714286	1	22	2.68365	7	71	2.2609614285714286	5	55	2.2200979999999997	1	14	3.05042	0	0	0	2	46	4.9736650000000004	2	34	2.66275	0	0	0	0	0	0	1	11	1.57115	0	0	0	1	100	3.38105	0	0	0	0	0	0	2	36	3.437345	7	115	3.6962542857142857	0	0	0	1	34	5.30834	4	31
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella sp. KGMB02461	Bacteria; Actinobacteria; Coriobacteriia; Coriobacteriales; Atopobiaceae; Olsenella; Olsenella sp. KGMB02461	2; 201174; 84998; 84999; 1643824; 133925; 2726201	1	16	2.6856	0	0	0	0	0	0	0	0	0	2	36	2.555035	0	0	0	0	0	0	0	0	0	1	23	3.8303199999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	40	2.816625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	2.41581	0	0	0	0	0	0	1	23	3.05849	1	20
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp.	Bacteria; Actinobacteria; Coriobacteriia; Coriobacteriales; Coriobacteriaceae; Collinsella; Collinsella sp.	2; 201174; 84998; 84999; 84107; 102106; 1965294	1	8	2.03357	1	5	2.76253	0	0	0	3	28	2.565246666666667	4	44	3.8009775	0	0	0	1	40	5.41922	2	23	5.261430000000001	12	185	5.6273020833333325	2	44	9.900785	3	43	3.882703333333333	3	33	4.256123333333333	0	0	0	2	12	2.09258	2	5	1.23078	5	88	4.07979	18	133	2.2010052777777775	14	97	3.4321030714285716	3	27	2.5928966666666664	1	16	2.58995	3	51	6.72749	2	10	2.6681999999999997	0	0	0	6	14	1.5418433333333335	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2.23772	3	25	2.66506	9	124	4.465788444444445	0	0	0	2	19	3.055935	2	28
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	None	Bacteria; Actinobacteria; Coriobacteriia; Coriobacteriales; Coriobacteriaceae; Collinsella; None	2; 201174; 84998; 84999; 84107; 102106; None	23	413	3.4771673913043473	19	5371	4.907628947368422	0	0	0	44	779	3.463986363636364	105	2957	5.011815333333331	9	65	2.062148888888889	7	126	2.564871428571429	28	1365	4.455792499999999	61	6000	6.579168721311476	468	30765	5.891180606837611	61	1162	3.3586060655737704	43	3952	5.515057023255813	1	4	1.51271	29	294	2.4038272413793105	43	3373	4.0353363023255815	56	1048	3.331188035714285	112	9069	3.996229375000001	155	13377	8.265596193548385	61	13708	3.7296370491803263	30	583	2.7147995666666658	72	23728	5.955035694444447	19	7222	3.882466315789473	0	0	0	53	1415	3.574089245283019	9	94	2.1338722222222226	0	0	0	1	10	2.00177	0	0	0	7	42	1.714945714285714	76	2689	4.591127631578949	61	11039	8.604138688524593	1	7	2.0685599999999997	48	1022	3.77172875	51	920
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	None	None	Bacteria; Actinobacteria; Coriobacteriia; Coriobacteriales; Coriobacteriaceae; None; None	2; 201174; 84998; 84999; 84107; None; None	2	34	2.96978	0	0	0	0	0	0	2	13	2.4865950000000003	2	35	2.5475849999999998	0	0	0	3	35	4.99417	5	78	2.650182	5	58	2.79652	1165	1524	0.9352054103004301	2	21	1.978895	0	0	0	1	5	2.86159	1	4	1.8616400000000002	0	0	0	0	0	0	0	0	0	4	132	3.1494050000000002	3	34	2.14324	0	0	0	5	138	5.606722	1	29	3.1669	1	8	5.16401	1	40	4.4679400000000005	1	7	1.8434599999999999	0	0	0	0	0	0	1	12	3.3636800000000004	0	0	0	1	37	3.74289	4	65	3.0433617500000003	0	0	0	4	158	4.2839325	4	60
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Senegalimassilia	None	Bacteria; Actinobacteria; Coriobacteriia; Coriobacteriales; Coriobacteriaceae; Senegalimassilia; None	2; 201174; 84998; 84999; 84107; 1473205; None	1	10	1.92743	1	10	2.12965	0	0	0	1	21	2.78735	1	14	3.8789999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	2.359005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2.15401	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	None	None	Coriobacteriales bacterium	Bacteria; Actinobacteria; Coriobacteriia; Coriobacteriales; None; None; Coriobacteriales bacterium	2; 201174; 84998; 84999; None; None; 2478480	8	150	3.38731875	0	0	0	1	4	2.0720099999999997	4	155	3.1725742500000003	3	89	3.86923	3	33	2.0842733333333334	6	674	7.02822	4	63	3.27522	5	334	6.318860000000001	2	23	2.467345	6	101	2.5701416666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	38	3.27801	5	67	2.694296	0	0	0	7	321	5.904274285714286	8	446	3.4984699999999997	0	0	0	0	0	0	1	129	8.40597	0	0	0	0	0	0	3	1445	7.440953333333333	0	0	0	4	78	4.3368225	4	242	4.8527025	0	0	0	8	360	5.173158749999999	6	61
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	None	None	None	Bacteria; Actinobacteria; Coriobacteriia; Coriobacteriales; None; None; None	2; 201174; 84998; 84999; None; None; None	11	156	2.8402990909090913	8	65	1.92857875	0	0	0	12	149	3.067116666666666	14	246	3.5102492857142855	8	77	2.35526	22	594	5.264065909090909	16	219	2.669219375	18	579	3.852158888888889	8	107	2.5728925	8	133	2.8831175000000004	0	0	0	9	122	2.528557777777778	8	2933	9.4472225	1	15	2.04791	1	15	3.00427	3	41	6.0509666666666675	19	478	3.1837831578947373	11	135	2.4559018181818177	0	0	0	10	174	4.0495974	10	139	2.985845	0	0	0	0	0	0	0	0	0	1	6	1.9093099999999998	1	4	1.9629400000000001	6	42	2.4210366666666663	1	7	2.32545	26	363	2.942478846153846	22	439	3.5140800000000003	0	0	0	20	471	4.511386249999999	25	266
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	None	Bacteria; Actinobacteria; Coriobacteriia; Eggerthellales; Eggerthellaceae; Adlercreutzia; None	2; 201174; 84998; 1643822; 1643826; 447020; None	1	7	1.8520299999999998	0	0	0	0	0	0	1	18	4.22633	1	18	4.56989	0	0	0	1	7	1.9055799999999998	0	0	0	1	8	1.82723	2	20	2.332585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	2.20427	0	0	0	1	34	3.54664	0	0	0	0	0	0	2	58	5.514315	0	0	0	1	8	4.39537	0	0	0	2	140	7.741709999999999	2	11	1.6086399999999998	0	0	0	1	5	1.51967	0	0	0	3	61	2.6604533333333333	2	41	3.54444	0	0	0	6	249	5.838091666666667	4	116
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Ellagibacter	None	Bacteria; Actinobacteria; Coriobacteriia; Eggerthellales; Eggerthellaceae; Ellagibacter; None	2; 201174; 84998; 1643822; 1643826; 2137577; None	11	103	2.2017381818181816	0	0	0	0	0	0	4	160	3.3746374999999995	0	0	0	0	0	0	2	60	4.27557	0	0	0	1	57	4.89878	1	47	4.6897	1	12	2.61817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	1.92515	0	0	0	1	14	2.30422	1	69	3.74888	0	0	0	0	0	0	1	8	2.3492599999999997	0	0	0	0	0	0	0	0	0	0	0	0	1	14	3.10051	0	0	0	0	0	0	1	26	6.45458	0	0
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	None	Bacteria; Actinobacteria; Coriobacteriia; Eggerthellales; Eggerthellaceae; Gordonibacter; None	2; 201174; 84998; 1643822; 1643826; 644652; None	1	6	2.05911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	3.12384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	42	5.84439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	None	None	Bacteria; Actinobacteria; Coriobacteriia; Eggerthellales; Eggerthellaceae; None; None	2; 201174; 84998; 1643822; 1643826; None; None	8	75	2.5946187499999995	3	27	2.1580133333333333	4	20	1.9633575	16	237	2.669493125	7	98	3.4531957142857146	12	145	2.3914933333333335	14	185	2.881148571428571	2	30	2.4029800000000003	15	175	2.5958752	15	178	2.711245333333333	8	142	2.84699875	2	17	2.167185	0	0	0	16	141	2.1166168749999996	3	21	1.6795566666666666	3	17	1.5655466666666669	9	83	2.091514444444444	30	351	2.531327333333332	8	141	2.4916712500000004	2	29	8.151914999999999	55	1243	4.068056363636364	7	188	3.1651400000000005	1	5	1.99785	1	16	10.8001	1	21	5.4206900000000005	6	36	1.9147983333333334	3	34	2.0733833333333336	6	63	2.259418333333333	1	5	1.5656700000000001	22	293	3.090323636363637	19	234	2.7820547368421056	0	0	0	30	780	3.7737363333333325	37	650
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	None	None	None	Bacteria; Actinobacteria; Coriobacteriia; Eggerthellales; None; None; None	2; 201174; 84998; 1643822; None; None; None	3	37	3.5391600000000003	3	18	1.9441433333333331	1	6	1.9094200000000001	6	45	1.916175	6	144	9.818741666666668	3	105	18.735893333333333	6	118	5.223861666666667	2	25	2.2131800000000004	8	207	10.339625	3	53	9.35683	3	24	2.2512066666666666	0	0	0	0	0	0	6	35	1.8023299999999998	1	8	1.8027099999999998	1	11	1.6642299999999999	0	0	0	10	74	2.3423799999999995	1	6	1.59094	0	0	0	5	61	3.6492326	3	32	2.6694433333333336	0	0	0	0	0	0	0	0	0	1	12	2.37945	1	12	2.74523	2	20	2.64025	0	0	0	5	45	2.625866	6	64	3.5202000000000004	0	0	0	7	120	3.437636285714286	16	439
Bacteria	Actinobacteria	Coriobacteriia	None	None	None	Coriobacteriia bacterium	Bacteria; Actinobacteria; Coriobacteriia; None; None; None; Coriobacteriia bacterium	2; 201174; 84998; None; None; None; 2052159	2	30	3.93374	1	4	1.7337900000000002	0	0	0	0	0	0	1	10	2.44329	2	14	1.534155	5	108	2.989586	0	0	0	2	18	2.25196	1	8	3.01911	2	24	2.4807349999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	25	2.9262750000000004	0	0	0	1	3	2.01815	1	63	3.7403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	58	3.0487033333333335	0	0	0	0	0	0	1	49	7.51583	1	17
Bacteria	Actinobacteria	Coriobacteriia	None	None	None	None	Bacteria; Actinobacteria; Coriobacteriia; None; None; None; None	2; 201174; 84998; None; None; None; None	10	240	3.303322	7	67	2.2500657142857143	3	18	2.02388	13	286	3.165781538461538	20	369	3.302102499999999	11	130	2.6506645454545454	20	868	4.919020499999999	7	74	2.6709500000000004	24	1107	4.821736250000002	17	1226	27.054503941176474	19	244	2.36075352631579	3	86	4.28784	3	62	3.3936533333333334	15	306	3.9557533333333335	1	21	2.51547	1	8	2.65592	4	45	2.8310174999999997	28	452	2.8222067857142865	16	250	2.371938125	1	15	2.99457	38	1410	3.530204210526316	14	310	2.9424545785714282	0	0	0	1	10	1.70205	0	0	0	1	9	2.30335	2	16	1.8276	7	3327	4.834827142857143	1	59	20.7568	13	188	2.8256300000000008	35	733	3.7030719999999997	0	0	0	25	743	4.9852046	26	4327
Bacteria	Actinobacteria	None	None	None	None	None	Bacteria; Actinobacteria; None; None; None; None; None	2; 201174; None; None; None; None; None	1	5	1.4566700000000001	3	36	3.1090533333333332	1	8	2.11919	7	122	3.44157	4	47	2.4001850000000005	2	17	3.0130999999999997	2	220	6.62645	3	25	3.35008	1	20	10.0479	6	456	32.04618333333333	4	48	2.6283200000000004	1	10	1.73491	0	0	0	7	226	4.158868571428571	0	0	0	1	21	2.27379	6	150	2.7985416666666665	4	48	5.6881525	2	55	2.76082	0	0	0	7	79	2.58092	3	43	5.838886666666667	0	0	0	0	0	0	0	0	0	0	0	0	1	12	2.03829	0	0	0	2	8	3.323615	4	63	3.7114599999999998	7	77	2.451002857142857	0	0	0	6	371	3.9334366666666667	5	2847
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides acidifaciens	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides acidifaciens	2; 976; 200643; 171549; 815; 816; 85831	2	1728	48.687799999999996	1	11	2.51678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	116	18.4441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	67	28.1994	0	0	0	0	0	0	0	0	0	0	0	0	2	49	3.8386649999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caecimuris	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides caecimuris	2; 976; 200643; 171549; 815; 816; 1796613	1	1	0.9083620000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides eggerthii	2; 976; 200643; 171549; 815; 816; 28111	1	48	15.7887	1	3	2.09957	0	0	0	4	192	6.44212	6	425	17.01649	4	407	46.519425	1	14	5.184419999999999	3	117	10.921396666666666	24	1155	11.586497916666671	0	0	0	6	36	2.4893883333333333	5	750	84.80756	0	0	0	2	348	63.689350000000005	1	40	8.31208	0	0	0	3	25	2.46077	0	0	0	0	0	0	1	7	2.1722099999999998	0	0	0	1	4	2.3728599999999997	0	0	0	1	20	1.9916200000000002	5	259	11.64953	2	38	4.680685	0	0	0	0	0	0	1	25	3.7498400000000003	3	32	2.2310233333333334	0	0	0	0	0	0	6	188	4.908745	1	74
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides fragilis	2; 976; 200643; 171549; 815; 816; 817	98	900	2.343125204081631	144	2944	2.9141631944444444	16	11376	4.6552437499999995	72	3220	3.3749265555555557	100	1140	2.6353760000000004	11	18691	6.8252427272727285	120	2166	3.0443652499999976	25	6232	4.666605640000001	129	2639	2.910624651162792	12	78	2.3210875000000004	37	15411	14.698625945945953	113	2332	5.499987902654867	6	32	1.8002166666666668	6	11179	5.8865965000000005	17	13200	17.30226470588235	24	194	2.440558333333333	60	4500	6.931796816666666	153	1652	2.702064673202616	22	29220	13.286212272727273	37	63375	23.962990540540545	8	15039	8.64888625	39	5826	4.40441105128205	4	16189	6.272740000000001	104	4303	3.4286666346153845	27	193	2.0716196296296294	25	5961	5.882636400000001	10	10795	8.110156	127	3401	4.487687960629923	17	42942	10.45992	9	4075	4.689182222222223	50	69840	8.522887200000001	3251	456773	34.93770827960628	20	6634	5.0107895	47	3831
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides oleiciplenus	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides oleiciplenus	2; 976; 200643; 171549; 815; 816; 626931	1	7	3.44423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
